assay_type,canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,type,units,value,query_label,query_standard_type,units_hint,dataset
A,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1237,permeability,10'-6 cm/s,0.6,permeability,10'-6 cm/s,0.6,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,CHEMBL561,permeability,10'-6 cm/s,15.0,permeability,10'-6 cm/s,15.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,CHEMBL599,permeability,10'-6 cm/s,13.0,permeability,10'-6 cm/s,13.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,CHEMBL852,permeability,10'-6 cm/s,84.0,permeability,10'-6 cm/s,84.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,Nc1ccc(O)c(C(=O)O)c1,CHEMBL704,permeability,10'-6 cm/s,0.9,permeability,10'-6 cm/s,0.9,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,CHEMBL1434,permeability,10'-6 cm/s,50.0,permeability,10'-6 cm/s,50.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,CHEMBL9,permeability,10'-6 cm/s,1.0,permeability,10'-6 cm/s,1.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,CHEMBL4,permeability,10'-6 cm/s,4.7,permeability,10'-6 cm/s,4.7,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,CHEMBL267648,permeability,10'-6 cm/s,23.0,permeability,10'-6 cm/s,23.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,CHEMBL527,permeability,10'-6 cm/s,20.0,permeability,10'-6 cm/s,20.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,CHEMBL850,permeability,10'-6 cm/s,42.0,permeability,10'-6 cm/s,42.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,CHEMBL439,permeability,10'-6 cm/s,1.2,permeability,10'-6 cm/s,1.2,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,CHEMBL1760,permeability,10'-6 cm/s,1.4,permeability,10'-6 cm/s,1.4,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,CHEMBL1440,permeability,10'-6 cm/s,3.8,permeability,10'-6 cm/s,3.8,caco2_permeability,Permeability,(cm/s),ChEMBL
A,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,CHEMBL1148,permeability,10'-6 cm/s,22.0,permeability,10'-6 cm/s,22.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,CHEMBL428,permeability,10'-6 cm/s,57.0,permeability,10'-6 cm/s,57.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,Cc1c(Nc2c(C#N)cncc2-c2cc3cc(CN4CCN(C)CC4)ccc3o2)ccc2[nH]ccc12,CHEMBL571581,permeability,10'-6 cm/s,3.96,permeability,10'-6 cm/s,3.96,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12,CHEMBL571135,permeability,nm/s,72.0,permeability,nm/s,72.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,COc1cccc2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12,CHEMBL523864,permeability,nm/s,43.0,permeability,nm/s,43.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2cccc(F)c12,CHEMBL135339,permeability,nm/s,47.0,permeability,nm/s,47.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,C[C@@H]1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12,CHEMBL572013,permeability,nm/s,54.0,permeability,nm/s,54.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,COc1cccc2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)C[C@H]3C)c12,CHEMBL571578,permeability,nm/s,46.0,permeability,nm/s,46.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,C[C@H]1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12,CHEMBL570485,permeability,nm/s,88.0,permeability,nm/s,88.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CCC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12,CHEMBL571796,permeability,nm/s,150.0,permeability,nm/s,150.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CCCC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12,CHEMBL569807,permeability,nm/s,172.0,permeability,nm/s,172.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CCCCCC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12,CHEMBL569808,permeability,nm/s,154.0,permeability,nm/s,154.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC(C)C1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12,CHEMBL572035,permeability,nm/s,165.0,permeability,nm/s,165.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC(C)CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12,CHEMBL584328,permeability,nm/s,171.0,permeability,nm/s,171.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC(C)(C)C1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12,CHEMBL569792,permeability,nm/s,170.0,permeability,nm/s,170.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC1CN(C(=O)C(=O)c2c[nH]c3cccc(F)c23)CCN1C(=O)c1ccccc1,CHEMBL583538,permeability,nm/s,36.0,permeability,nm/s,36.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CCC1CN(C(=O)C(=O)c2c[nH]c3cccc(F)c23)CCN1C(=O)c1ccccc1,CHEMBL570931,permeability,nm/s,171.0,permeability,nm/s,171.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CCCC1CN(C(=O)C(=O)c2c[nH]c3cccc(F)c23)CCN1C(=O)c1ccccc1,CHEMBL571147,permeability,nm/s,154.0,permeability,nm/s,154.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CCCCCC1CN(C(=O)C(=O)c2c[nH]c3cccc(F)c23)CCN1C(=O)c1ccccc1,CHEMBL569806,permeability,nm/s,69.0,permeability,nm/s,69.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC(C)C1CN(C(=O)C(=O)c2c[nH]c3cccc(F)c23)CCN1C(=O)c1ccccc1,CHEMBL569131,permeability,nm/s,161.0,permeability,nm/s,161.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC(C)CC1CN(C(=O)C(=O)c2c[nH]c3cccc(F)c23)CCN1C(=O)c1ccccc1,CHEMBL571810,permeability,nm/s,190.0,permeability,nm/s,190.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC(C)(C)C1CN(C(=O)C(=O)c2c[nH]c3cccc(F)c23)CCN1C(=O)c1ccccc1,CHEMBL570017,permeability,nm/s,190.0,permeability,nm/s,190.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,C[C@@H]1CN(C(=O)c2ccccc2)C[C@H](C)N1C(=O)C(=O)c1c[nH]c2cccc(F)c12,CHEMBL578387,permeability,nm/s,15.0,permeability,nm/s,15.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,C[C@@H]1CN(C(=O)C(=O)c2c[nH]c3cccc(F)c23)C[C@H](C)N1C(=O)c1ccccc1,CHEMBL585152,permeability,nm/s,73.0,permeability,nm/s,73.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,C[C@@H]1CN(C(=O)c2ccccc2)[C@@H](C)CN1C(=O)C(=O)c1c[nH]c2cccc(F)c12,CHEMBL571148,permeability,nm/s,50.0,permeability,nm/s,50.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,C[C@@H]1CN(C(=O)c2ccccc2)[C@H](C)CN1C(=O)C(=O)c1c[nH]c2cccc(F)c12,CHEMBL569133,permeability,nm/s,96.0,permeability,nm/s,96.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CCCOCCn1c(=O)c(N[C@H]2CC[C@H](O)CC2)nc2cnc(-c3ccc(OC)nc3)cc21,CHEMBL567470,permeability,10'-6 cm/s,34.0,permeability,10'-6 cm/s,34.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CNC[C@@H](O)[C@H](c1ccccc1)n1ccc2ccccc21,CHEMBL562476,permeability,10'-6 cm/s,4.6,permeability,10'-6 cm/s,4.6,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CCOC(=O)c1ncn2c1Cc1cnc(C)nc1-c1cc(Br)ccc1-2,CHEMBL569477,permeability,10'-6 cm/s,3.6,permeability,10'-6 cm/s,3.6,caco2_permeability,Permeability,(cm/s),ChEMBL
A,C#Cc1ccc2c(c1)-c1nc(C)ncc1Cc1c(C(=O)OCC)ncn1-2,CHEMBL584708,permeability,10'-6 cm/s,2.78,permeability,10'-6 cm/s,2.78,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CCOC(=O)c1ncn2c1Cn1ncnc1-c1cc(Cl)ccc1-2,CHEMBL567243,permeability,10'-6 cm/s,5.59,permeability,10'-6 cm/s,5.59,caco2_permeability,Permeability,(cm/s),ChEMBL
A,c1ccc2c(c1)-c1ncnn1Cc1cncn1-2,CHEMBL576667,permeability,10'-6 cm/s,2.87,permeability,10'-6 cm/s,2.87,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CCc1ncn2c1Cn1ncnc1-c1ccccc1-2,CHEMBL576426,permeability,10'-6 cm/s,6.79,permeability,10'-6 cm/s,6.79,caco2_permeability,Permeability,(cm/s),ChEMBL
A,COc1cccc(CNC(=O)CC2(C)CC3(CCCCC3)OO2)c1,CHEMBL565361,permeability,10'-6 cm/s,65.0,permeability,10'-6 cm/s,65.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CCOc1ccccc1CNC(=O)CC1(C)CC2(CCCCC2)OO1,CHEMBL578968,permeability,10'-6 cm/s,74.0,permeability,10'-6 cm/s,74.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,COc1cc(CNC(=O)CC2(C)CC3(CCCCC3)OO2)cc(OC)c1,CHEMBL579199,permeability,10'-6 cm/s,55.0,permeability,10'-6 cm/s,55.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,COc1cc(CNC(=O)CC2(C)CC3(CCCCC3)OO2)cc(OC)c1OC,CHEMBL579200,permeability,10'-6 cm/s,54.0,permeability,10'-6 cm/s,54.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC1(CC(=O)NCc2ccc(C(=O)O)cc2)CC2(CCCCC2)OO1,CHEMBL577470,permeability,10'-6 cm/s,0.0,permeability,10'-6 cm/s,0.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,COC(=O)c1ccc(CNC(=O)CC2(C)CC3(CCCCC3)OO2)cc1,CHEMBL578547,permeability,10'-6 cm/s,57.0,permeability,10'-6 cm/s,57.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC1(CC(=O)NCc2ccccc2N)CC2(CCCCC2)OO1,CHEMBL567376,permeability,10'-6 cm/s,37.0,permeability,10'-6 cm/s,37.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CN(C)c1ccc(CNC(=O)CC2(C)CC3(CCCCC3)OO2)cc1,CHEMBL578588,permeability,10'-6 cm/s,90.0,permeability,10'-6 cm/s,90.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC1(CC(=O)NCc2ccc([N+](=O)[O-])cc2)CC2(CCCCC2)OO1,CHEMBL568444,permeability,10'-6 cm/s,49.0,permeability,10'-6 cm/s,49.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CSc1ccc(CNC(=O)CC2(C)CC3(CCCCC3)OO2)cc1,CHEMBL578594,permeability,10'-6 cm/s,97.0,permeability,10'-6 cm/s,97.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC1(CC(=O)NCc2ccccc2N2CCCCC2)CC2(CCCCC2)OO1,CHEMBL578578,permeability,10'-6 cm/s,62.0,permeability,10'-6 cm/s,62.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC1(CC(=O)NCc2ccc(-n3cccc3)cc2)CC2(CCCCC2)OO1,CHEMBL579258,permeability,10'-6 cm/s,70.0,permeability,10'-6 cm/s,70.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC1(CC(=O)NCc2ccccc2Sc2ccccc2CO)CC2(CCCCC2)OO1,CHEMBL565360,permeability,10'-6 cm/s,77.0,permeability,10'-6 cm/s,77.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC1(CC(=O)NCc2ccc3c(c2)OCC3)CC2(CCCCC2)OO1,CHEMBL584886,permeability,10'-6 cm/s,69.0,permeability,10'-6 cm/s,69.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC1(CC(=O)NCc2ccc3c(c2)OCCO3)CC2(CCCCC2)OO1,CHEMBL585191,permeability,10'-6 cm/s,56.0,permeability,10'-6 cm/s,56.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC1(CC(=O)NCc2ccc3c(c2)OCC=CO3)CC2(CCCCC2)OO1,CHEMBL567582,permeability,10'-6 cm/s,55.0,permeability,10'-6 cm/s,55.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC1(CC(=O)NCc2ccccn2)CC2(CCCCC2)OO1,CHEMBL568438,permeability,10'-6 cm/s,33.0,permeability,10'-6 cm/s,33.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC1(CC(=O)NCc2ccncc2)CC2(CCCCC2)OO1,CHEMBL579016,permeability,10'-6 cm/s,18.0,permeability,10'-6 cm/s,18.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,Cc1c(Nc2c(C#N)cncc2/C=C/c2cccc(OCCN3CCN(C)CC3)c2)ccc2[nH]ccc12,CHEMBL567124,permeability,10'-6 cm/s,3.28,permeability,10'-6 cm/s,3.28,caco2_permeability,Permeability,(cm/s),ChEMBL
A,C[C@@H]1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ccccc12,CHEMBL567570,permeability,nm/s,169.0,permeability,nm/s,169.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,C[C@@H]1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccnc12,CHEMBL585487,permeability,nm/s,76.0,permeability,nm/s,76.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,C[C@@H]1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ccncc12,CHEMBL585498,permeability,nm/s,19.0,permeability,nm/s,19.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,C[C@@H]1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cnccc12,CHEMBL583867,permeability,nm/s,15.0,permeability,nm/s,15.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,C[C@@H]1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ncccc12,CHEMBL442078,permeability,nm/s,168.0,permeability,nm/s,168.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,COc1ccnc2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)C[C@H]3C)c12,CHEMBL337301,permeability,nm/s,51.0,permeability,nm/s,51.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,COc1ncc(OC)c2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12,CHEMBL238103,permeability,nm/s,178.0,permeability,nm/s,178.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC1(CC(=O)NCCNc2ccnc3cc(Cl)ccc23)CC2(CCCCC2)OO1,CHEMBL462360,permeability,10'-6 cm/s,66.0,permeability,10'-6 cm/s,66.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC(C)(C)[C@H]1C(O)=C(C2=CS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)C(=O)N1Cc1ccccc1,CHEMBL585384,permeability,10'-6 cm/s,1.8,permeability,10'-6 cm/s,1.8,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC(C)(C)[C@H]1C(O)=C(C2=CS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)C(=O)N1Cc1ccc(F)cc1,CHEMBL568894,permeability,10'-6 cm/s,1.4,permeability,10'-6 cm/s,1.4,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC(C)(C)[C@H]1C(O)=C(C2=CS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)C(=O)N1Cc1ccc(F)c(Cl)c1,CHEMBL570934,permeability,10'-6 cm/s,0.98,permeability,10'-6 cm/s,0.98,caco2_permeability,Permeability,(cm/s),ChEMBL
A,Cc1cc(CN2C(=O)C(C3=CS(=O)(=O)c4cc(NS(C)(=O)=O)ccc4N3)=C(O)[C@@H]2C(C)(C)C)ccc1F,CHEMBL571825,permeability,10'-6 cm/s,1.62,permeability,10'-6 cm/s,1.62,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CC(C)(C)CCN1C(=O)C(C2=CS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C(O)[C@@H]1C(C)(C)C,CHEMBL572246,permeability,10'-6 cm/s,1.8,permeability,10'-6 cm/s,1.8,caco2_permeability,Permeability,(cm/s),ChEMBL
A,NC1=NC(c2ccccc2)(c2ccccc2)C2=NCCCN12,CHEMBL582044,permeability,10'-6 cm/s,1.0,permeability,10'-6 cm/s,1.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CN1C(=O)C(c2ccccc2)(c2ccccc2)N=C1N,CHEMBL291784,permeability,10'-6 cm/s,3.0,permeability,10'-6 cm/s,3.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CN1C(=O)C(c2ccccc2)(C2CCCCC2)N=C1N,CHEMBL599965,permeability,10'-6 cm/s,7.2,permeability,10'-6 cm/s,7.2,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CN1C(=O)C(C2CCCCC2)(C2CCCCC2)N=C1N,CHEMBL589163,permeability,10'-6 cm/s,2.9,permeability,10'-6 cm/s,2.9,caco2_permeability,Permeability,(cm/s),ChEMBL
A,NC1=NC(c2ccccc2)(c2ccccc2)C2=NCCCN12,CHEMBL582044,permeability,10'-6 cm/s,8.6,permeability,10'-6 cm/s,8.6,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CN1C(=O)C(c2ccccc2)(c2ccccc2)N=C1N,CHEMBL291784,permeability,10'-6 cm/s,11.1,permeability,10'-6 cm/s,11.1,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CN1C(=O)C(c2ccccc2)(C2CCCCC2)N=C1N,CHEMBL599965,permeability,10'-6 cm/s,12.8,permeability,10'-6 cm/s,12.8,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CN1C(=O)C(C2CCCCC2)(C2CCCCC2)N=C1N,CHEMBL589163,permeability,10'-6 cm/s,7.7,permeability,10'-6 cm/s,7.7,caco2_permeability,Permeability,(cm/s),ChEMBL
A,Cc1ccoc1C(=O)Nc1cccc(C2(C3CCCCC3)N=C(N)N(C)C2=O)c1,CHEMBL590830,permeability,10'-6 cm/s,1.4,permeability,10'-6 cm/s,1.4,caco2_permeability,Permeability,(cm/s),ChEMBL
A,Cc1ccoc1C(=O)Nc1cccc(C2(C3CCCCC3)N=C(N)N(C)C2=O)c1,CHEMBL590830,permeability,10'-6 cm/s,13.7,permeability,10'-6 cm/s,13.7,caco2_permeability,Permeability,(cm/s),ChEMBL
A,OC[C@H](Cc1c[nH]cn1)Nc1nccc(-c2ccc3ccccc3c2)n1,CHEMBL595986,permeability,10'-6 cm/s,0.13,permeability,10'-6 cm/s,0.13,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CCC(=O)N(C)c1cc2c(NCc3ccc(OC)c(Cl)c3)ncnc2c(CCO)c1OC,CHEMBL604271,permeability,10'-6 cm/s,17.0,permeability,10'-6 cm/s,17.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,COC(=O)N(C)c1cc2c(NCc3ccc(OC)c(Cl)c3)ncnc2c(CCO)c1OC,CHEMBL594160,permeability,10'-6 cm/s,35.0,permeability,10'-6 cm/s,35.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,Cc1cc(S(=O)(=O)NC(=O)Nc2ncc(Br)s2)ccc1-c1ccc(F)nc1,CHEMBL611631,permeability,10'-6 cm/s,3.6,permeability,10'-6 cm/s,3.6,caco2_permeability,Permeability,(cm/s),ChEMBL
A,COc1cccc(CNC(=O)c2cccc(C(=O)NCc3ccc(C(=O)O)cc3)c2)c1,CHEMBL596494,permeability,10'-6 cm/s,0.0,permeability,10'-6 cm/s,0.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,COc1cccc(Cn2nnc(-c3cccc(C(=O)NCc4ccc(C(=O)O)cc4)c3)n2)c1,CHEMBL593983,permeability,10'-6 cm/s,0.0,permeability,10'-6 cm/s,0.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,COc1ccc(Cn2nnc(-c3cccc(C(=O)NCc4ccc(C(=O)O)cc4)c3)n2)cc1,CHEMBL603623,permeability,10'-6 cm/s,0.0,permeability,10'-6 cm/s,0.0,caco2_permeability,Permeability,(cm/s),ChEMBL
A,Cc1cc(-c2nnn(Cc3ccc(C(=O)O)cc3)n2)cc(C(=O)NCc2ccccc2)n1,CHEMBL593256,permeability,10'-6 cm/s,5.7,permeability,10'-6 cm/s,5.7,caco2_permeability,Permeability,(cm/s),ChEMBL
A,Cc1cc(-c2nnn(Cc3ccc(C(=O)O)cc3)n2)cc(C(=O)NCc2ccc(F)cc2)n1,CHEMBL596056,permeability,10'-6 cm/s,10.1,permeability,10'-6 cm/s,10.1,caco2_permeability,Permeability,(cm/s),ChEMBL
A,O=C(O)c1ccc(Cn2nnc(-c3ccnc(C(=O)NCc4cccc(F)c4)c3)n2)cc1,CHEMBL593034,permeability,10'-6 cm/s,10.2,permeability,10'-6 cm/s,10.2,caco2_permeability,Permeability,(cm/s),ChEMBL
A,Cc1cc(-c2nnn(Cc3ccc(C(=O)O)cc3)n2)cc(C(=O)NCc2ccc(F)c(F)c2)n1,CHEMBL596071,permeability,10'-6 cm/s,2.7,permeability,10'-6 cm/s,2.7,caco2_permeability,Permeability,(cm/s),ChEMBL
A,COc1ccc(CNC(=O)c2cc(-c3nnn(Cc4ccc(C(=O)O)cc4)n3)cc(C)n2)cc1,CHEMBL596287,permeability,10'-6 cm/s,2.8,permeability,10'-6 cm/s,2.8,caco2_permeability,Permeability,(cm/s),ChEMBL
A,COc1cccc(CNC(=O)c2cc(-c3nnn(Cc4ccc(C(=O)O)cc4)n3)cc(C)n2)c1,CHEMBL605742,permeability,10'-6 cm/s,9.7,permeability,10'-6 cm/s,9.7,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Oc3ccc(C(=O)O)cc3)c1)CC2.Cl,CHEMBL593205,permeability,10'-6 cm/s,26.4,permeability,10'-6 cm/s,26.4,caco2_permeability,Permeability,(cm/s),ChEMBL
A,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCN(C)CC2)ccc2[nH]ccc12,CHEMBL595521,permeability,10'6cm/s,0.86,permeability,10'6cm/s,0.86,caco2_permeability,Permeability,(cm/s),ChEMBL
A,Cc1c(Nc2c(C#N)cncc2/C=C/CCCN2CCNCC2)ccc2[nH]ccc12,CHEMBL593162,permeability,10'6cm/s,0.16,permeability,10'6cm/s,0.16,caco2_permeability,Permeability,(cm/s),ChEMBL
A,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCNCC2)ccc2[nH]ccc12,CHEMBL603418,permeability,10'6cm/s,0.11,permeability,10'6cm/s,0.11,caco2_permeability,Permeability,(cm/s),ChEMBL
A,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC(N(C)C)CC2)ccc2[nH]ccc12,CHEMBL596397,permeability,10'6cm/s,0.08,permeability,10'6cm/s,0.08,caco2_permeability,Permeability,(cm/s),ChEMBL
A,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CC[C@@H](O)C2)ccc2[nH]ccc12,CHEMBL595724,permeability,10'6cm/s,0.07,permeability,10'6cm/s,0.07,caco2_permeability,Permeability,(cm/s),ChEMBL
A,Cc1c(Nc2c(C#N)cncc2/C=C/CCCN2CCN(C)CC2)ccc2[nH]ccc12,CHEMBL603217,permeability,10'6cm/s,0.07,permeability,10'6cm/s,0.07,caco2_permeability,Permeability,(cm/s),ChEMBL
A,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CC[C@H](N)C2)ccc2[nH]ccc12,CHEMBL606148,permeability,10'6cm/s,0.06,permeability,10'6cm/s,0.06,caco2_permeability,Permeability,(cm/s),ChEMBL
A,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CC(N)C2)ccc2[nH]ccc12,CHEMBL596172,permeability,10'6cm/s,0.06,permeability,10'6cm/s,0.06,caco2_permeability,Permeability,(cm/s),ChEMBL
A,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC(NS(=O)(=O)C(C)C)CC2)ccc2[nH]ccc12,CHEMBL596173,permeability,10'6cm/s,0.05,permeability,10'6cm/s,0.05,caco2_permeability,Permeability,(cm/s),ChEMBL
A,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC(N)CC2)ccc2[nH]ccc12,CHEMBL593883,permeability,10'6cm/s,0.04,permeability,10'6cm/s,0.04,caco2_permeability,Permeability,(cm/s),ChEMBL
A,Cc1c(Nc2c(C#N)cncc2/C=C/CN2CCC(N)CC2)ccc2[nH]ccc12,CHEMBL593163,permeability,10'6cm/s,0.03,permeability,10'6cm/s,0.03,caco2_permeability,Permeability,(cm/s),ChEMBL
A,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCN(S(C)(=O)=O)CC2)ccc2[nH]ccc12,CHEMBL595734,permeability,10'6cm/s,0.02,permeability,10'6cm/s,0.02,caco2_permeability,Permeability,(cm/s),ChEMBL
